Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF1CC2CT,2024.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Trend,
BDCQ.SF1CC2CT,2024.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),"Textile, Leather, Clothing and Footwear Manufacturing",Current prices,Trend,
BDCQ.SF1CC3CA,2016.06,2247.71,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2016.09,2216.005,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2016.12,2201.123,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2017.03,2063.277,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2017.06,2242.174,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2017.09,2279.911,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2017.12,2361.189,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2018.03,2229.447,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2018.06,2412.505,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2018.09,2449.281,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2018.12,2429.15,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2019.03,2175.696,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2019.06,2428.645,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2019.09,2409.721,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2019.12,2345.636,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2020.03,2247.182,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2020.06,1963.658,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2020.09,2421.896,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2020.12,2480.628,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2021.03,2324.697,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2021.06,2672.617,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2021.09,2537.622,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2021.12,2818.49,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2022.03,2692.666,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2022.06,3061.314,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2022.09,3020.923,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2022.12,2854.365,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2023.03,2426.66,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2023.06,2509.954,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2023.09,2474.701,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2023.12,2445.881,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2024.03,2326.961,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CA,2024.06,2633.303,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Unadjusted,
BDCQ.SF1CC3CS,2016.06,2211.661,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2016.09,2169.132,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2016.12,2155.882,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2017.03,2196.286,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2017.06,2198.604,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2017.09,2231.667,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2017.12,2320.286,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2018.03,2375.21,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2018.06,2355.807,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2018.09,2396.587,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2018.12,2396.767,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2019.03,2318.971,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2019.06,2362.602,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2019.09,2357.453,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2019.12,2320.168,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2020.03,2398.809,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2020.06,1904.753,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2020.09,2367.33,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2020.12,2459.246,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2021.03,2484.036,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2021.06,2587.753,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2021.09,2479.564,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2021.12,2795.384,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2022.03,2879.976,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2022.06,2963.236,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2022.09,2950.635,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2022.12,2830.308,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2023.03,2596.12,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2023.06,2431.572,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2023.09,2416.493,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2023.12,2421.424,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2024.03,2491.913,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CS,2024.06,2553.888,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Seasonally adjusted,
BDCQ.SF1CC3CT,2016.06,2194.763,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2016.09,2176.012,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2016.12,2164.408,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2017.03,2184.496,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2017.06,2201.836,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2017.09,2240.042,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2017.12,2316.716,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2018.03,2362.35,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2018.06,2373.084,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2018.09,2391.931,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2018.12,2379.381,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2019.03,2346.111,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2019.06,2348.882,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2019.09,2347.803,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2019.12,2344.053,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2020.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2020.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2020.09,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2020.12,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2021.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2021.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2021.09,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2021.12,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2022.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2022.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2022.09,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2022.12,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2023.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2023.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2023.09,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2023.12,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2024.03,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC3CT,2024.06,,,C,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Wood and Paper Products Manufacturing,Current prices,Trend,
BDCQ.SF1CC4CA,2016.06,378.816,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2016.09,382.97,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2016.12,439.04,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2017.03,339.726,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2017.06,363.012,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2017.09,379.748,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2017.12,403.359,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2018.03,345.957,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2018.06,370.112,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2018.09,385.258,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2018.12,407.693,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2019.03,345.4,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2019.06,364.445,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2019.09,386.209,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2019.12,409.094,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2020.03,327.183,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2020.06,257.649,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2020.09,353.746,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2020.12,384.357,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2021.03,315.953,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2021.06,355.379,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2021.09,338.601,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2021.12,387.874,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2022.03,316.165,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2022.06,373.898,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2022.09,399.209,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2022.12,410.306,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2023.03,336.951,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2023.06,370.894,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2023.09,382.759,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2023.12,403.15,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2024.03,324.896,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CA,2024.06,354.932,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Unadjusted,
BDCQ.SF1CC4CS,2016.06,389.914,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Seasonally adjusted,
BDCQ.SF1CC4CS,2016.09,380.062,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Seasonally adjusted,
BDCQ.SF1CC4CS,2016.12,400.088,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Seasonally adjusted,
BDCQ.SF1CC4CS,2017.03,369.463,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Seasonally adjusted,
BDCQ.SF1CC4CS,2017.06,372.664,,R,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Sales (operating income),Printing,Current prices,Seasonally adjusted,
